2016,Lamborghini,Aventador,N/A,9837,ZHWUC1ZD9GLA04667,Not Available,N/A,$400000,2,4.8
2016,Hyundai,Sonata,N/A,78361,5NPE24AF9GH329237,10950,N/A,$16200,3,4.5
2016,Porsche,Panamera,N/A,115293,WP0AA2A77GL003480,24800,34500,$34500,2,4.2
2019,BMW,I3,N/A,26900,WBY8P6C56K7E55763,Not Available,N/A,N/A,1,4.5
2019,Porsche,Panamera,N/A,44811,WP0AE2A79KL124606,63900,N/A,N/A,2,4.9
2019,Audi,A7,N/A,25387,WAUU2AF24KN080884,47500,N/A,N/A,1,4.5
2019,Audi,TT,N/A,43358,WUAASAFV2K1900194,57500,61000,$61200,3,4.6
2019,Volkswagen,Jetta,N/A,27974,3VWCB7BU4KM191743,22400,N/A,$23900,1,4.2
2019,BMW,3,N/A,31508,WBA5R1C57KAE82133,29700,N/A,$34500,2,4.3
2019,Honda,Civic,N/A,44109,19XFC2F83KE202139,22300,22200,$22400,3,4.1
2019,Ford,Mustang,N/A,40314,1FA6P8CF4K5117340,32800,N/A,$31500,2,4.3
2019,Genesis,G70,N/A,65047,KMTG44LA0KU021006,24500,N/A,$25000,2,4.4
2019,Ford,Transit,N/A,94377,NM0LS7F28K1398125,18350,19200,$20000,2,4.7
2019,Kia,Optima,N/A,19864,5XXGT4L33KG371805,21100,N/A,$20800,2,4.3
2019,Mazda,Mazda3,N/A,60812,JM1BPBNM0K1143832,22000,N/A,$23700,1,4.4
2019,Ford,Fusion,N/A,26586,3FA6P0LU0KR212281,22700,21000,$21200,1,4.1
2019,Ford,Fusion,N/A,10278,3FA6P0LU4KR285217,25900,N/A,$25100,1,4.8
2019,Porsche,Panamera,N/A,44811,WP0AE2A79KL124606,63900,64800,N/A,2,4.9
2019,Lexus,IS,N/A,18928,JTHBA1D28K5100083,33700,N/A,$35000,2,4.3
2019,Honda,Odyssey,N/A,40751,5FNRL6H9XKB024881,34800,N/A,$37000,1,4.3
2019,Porsche,718,N/A,14730,WP0AB2A81KS278539,63700,N/A,$77995,1,4.6
2019,BMW,3,N/A,30249,WBA5R1C50KAK08897,30200,33000,$33200,1,4.7
2019,Nissan,LEAF,N/A,29238,1N4BZ1CP3KC316688,22400,N/A,$27500,1,4.5
2019,Dodge,Charger,N/A,59862,2C3CDXBG5KH695230,23200,N/A,$26500,2,4.4
2019,Hyundai,Sonata,N/A,31736,5NPE24AF9KH744969,19250,N/A,$23700,1,4.1
2019,Volkswagen,Jetta,N/A,65854,3VWC57BU3KM051657,16100,17000,$17800,2,4.4
2019,Volkswagen,Jetta,N/A,28000,3VWCB7BU2KM139088,22600,20100,$20400,1,4.4
2019,BMW,4,N/A,34188,WBA4J3C53KBL08162,28300,28500,$29900,2,4.8
2019,Ford,Transit,N/A,68494,1FTYR1CM3KKB54514,28100,31500,$31500,1,4.1
2019,Audi,S4,N/A,66805,WAUB4AF47KA008068,31700,N/A,$35200,2,4.2
2019,McLaren,570S,N/A,30185,SBM13DAAXKW007006,147000,145000,$145000,2,4.5
2019,Dodge,Challenger,N/A,14329,2C3CDZFJ6KH571503,45500,45500,N/A,3,4.1
2019,Lexus,IS,N/A,18443,JTHC81D23K5034218,31800,32500,$33500,3,4.5
2019,Dodge,Grand,N/A,67257,2C4RDGCG0KR784881,18750,19900,$20100,1,4.8
2019,BMW,M4,N/A,18661,WBS3S7C5XKAC09309,64000,N/A,$69990,3,4.4
2019,Subaru,WRX,N/A,41996,JF1VA1A66K9806232,23600,22500,$24500,1,4.4
2019,Honda,Accord,N/A,41677,1HGCV1F37KA153835,25900,N/A,$26900,1,4.5
2019,Subaru,Impreza,N/A,61677,4S3GKAA68K3624440,17550,18900,$19200,1,5
2019,Lexus,ES,N/A,33968,58ABZ1B11KU020056,35900,N/A,$36400,3,4.4
2019,Volkswagen,Golf,N/A,27164,3VWH17AU2KM522619,28100,33300,$34500,1,5
2019,Ford,Fusion,N/A,64856,3FA6P0CD5KR118025,18300,20700,$21834,4,4.1
2019,BMW,5,N/A,42490,WBAJA7C50KWW08616,28900,N/A,$31700,2,4.9
2019,BMW,3,N/A,17973,3MW5R1J54K8B02919,31700,32900,$33200,3,4.9
2019,Ford,Fusion,N/A,29179,3FA6P0G72KR244685,18400,N/A,$19900,2,4.6
2019,BMW,3,N/A,16865,WBA5R7C55KAJ81974,32000,33500,N/A,1,4.6
2019,INFINITI,Q50,N/A,18217,JN1EV7AR8KM592050,31200,32700,$32900,1,4.8
2019,Hyundai,Sonata,N/A,12782,5NPE24AFXKH731244,21400,21000,$21500,1,4.3
2019,Nissan,Altima,N/A,17886,1N4BL4CV5KC208770,23000,N/A,$26000,1,4.6
2019,Porsche,718,N/A,27855,WP0AA2A89KS260650,43800,46500,$49990,1,4.8
2019,Honda,Accord,N/A,42943,1HGCV1F13KA061233,22900,N/A,$23400,1,4.2
2019,Honda,Accord,N/A,10049,1HGCV1F48KA150287,29400,28400,$29400,1,4.5
2019,Nissan,Sentra,N/A,31992,3N1AB7AP5KY424269,17300,18200,$18500,1,4.4
2019,Nissan,Sentra,N/A,64172,3N1AB7AP3KY455519,14400,N/A,$14500,2,4.1
2019,BMW,7,N/A,41780,WBA7F0C52KGM24260,39500,N/A,N/A,2,4.5
2019,Honda,Civic,N/A,33809,SHHFK7H62KU400165,24100,N/A,N/A,1,4.3
2019,Porsche,Panamera,N/A,32663,WP0AA2A70KL102070,61000,N/A,N/A,2,4.8
2019,Audi,A4,N/A,27885,WAUDNAF4XKA104847,28200,N/A,N/A,1,4.3
2019,Honda,Civic,N/A,33182,2HGFC2F67KH538929,22000,N/A,N/A,1,4.5
2019,Honda,Accord,N/A,42946,1HGCV1F13KA061233,22900,N/A,N/A,1,4.2
2019,Lincoln,Continental,N/A,40412,1LN6L9NP6K5600129,32700,N/A,N/A,1,4.6
2019,Chevrolet,Cruze,N/A,92179,1G1BE5SMXK7119944,13200,N/A,N/A,1,4.1
2019,Kia,Forte,N/A,27129,3KPF34AD1KE045145,19600,N/A,N/A,1,4.6
2019,Audi,A6,N/A,19434,WAUL2AF20KN026624,39100,N/A,N/A,1,4.4
2019,Lincoln,MKZ,N/A,16361,3LN6L5FC6KR624917,28800,N/A,N/A,1,4.2
2019,Honda,Fit,N/A,61665,3HGGK5H47KM750994,17150,N/A,N/A,1,4.1
2019,Subaru,Impreza,N/A,17710,4S3GTAA60K3745671,22500,N/A,N/A,1,4.1
2019,Lincoln,Continental,N/A,17382,1LN6L9RP3K5607257,31700,N/A,N/A,1,4.7
2019,Lexus,ES,N/A,13807,58ABZ1B12KU005131,36500,N/A,N/A,2,4.2
2019,Nissan,Versa,N/A,61811,3N1CN7AP2KL833181,12550,12000,$12800,2,4.8
2019,Honda,Accord,N/A,58858,1HGCV1F16KA114426,21500,21500,$22600,1,4.8
2019,Dodge,Challenger,N/A,58682,2C3CDZAG0KH741379,23300,25900,$27400,1,4.6
2019,Chrysler,300,N/A,68351,2C3CCAEG5KH536543,20700,N/A,N/A,3,4.6
2019,Alfa,Romeo,N/A,13618,ZARFAMBNXK7601035,29100,N/A,N/A,3,4.2
2019,Subaru,Legacy,N/A,18949,4S3BNAB69K3041696,22800,25000,N/A,1,4.2
2019,Honda,Insight,N/A,29493,19XZE4F90KE025948,26600,N/A,N/A,1,4.2
2019,Volkswagen,Jetta,N/A,57137,3VWCB7BU8KM248980,17000,16800,N/A,2,4.3
2019,Kia,Forte,N/A,91389,3KPF54AD4KE021674,13400,N/A,$14400,1,4.5
2019,Chevrolet,Bolt,N/A,28476,1G1FZ6S09K4114843,20900,N/A,N/A,1,4.6
2019,Dodge,Charger,N/A,40818,2C3CDXJG7KH671383,28000,28000,$28300,2,4.9
2019,MINI,Hardtop,N/A,17606,WMWXP5C59K2D72667,19750,N/A,N/A,1,4.8
2019,Honda,Accord,N/A,17662,1HGCV1F38KA063853,28200,N/A,N/A,1,4.4
2019,Audi,A4,N/A,14803,WAUDNAF44KN013002,30500,N/A,N/A,1,4.9
2019,Hyundai,Sonata,N/A,15831,5NPE34AF4KH753558,23300,N/A,N/A,1,4.4
2019,Lexus,IS,N/A,25685,JTHC81D26K5037047,31000,N/A,N/A,1,4.3
2019,Dodge,Challenger,N/A,43895,2C3CDZAGXKH714707,24900,N/A,N/A,1,4.5
2019,Nissan,Altima,N/A,19311,1N4BL4BV1KC236454,21500,N/A,$18799,2,4.5
2019,Kia,Forte,N/A,33739,3KPF24AD8KE085208,18500,N/A,N/A,3,4.6
2019,Honda,Accord,N/A,32110,1HGCV1F33KA125014,26900,N/A,N/A,1,4.5
2019,BMW,I3,N/A,19433,WBY8P8C55K7E51263,30400,N/A,N/A,1,4.5
2019,Volkswagen,Jetta,N/A,66150,3VWC57BU2KM091759,Not Available,N/A,$17200,2,4.1
2019,Porsche,911,N/A,17450,WP0CB2A98KS136092,Not Available,N/A,$119000,2,4.7
2019,Nissan,Sentra,N/A,63900,3N1AB7AP8KY430311,14600,N/A,$22000,1,4.5
2019,BMW,M4,N/A,42248,WBS4Z9C58KEJ63741,Not Available,50500,$51800,1,4.9
2019,Porsche,911,N/A,13020,WP0AC2A96KS149069,Not Available,N/A,$184900,1,5.0
2016,BMW,2,N/A,81849,WBA1J7C56GV360515,20000,N/A,$24500,3,4.2
2016,Nissan,Altima,N/A,112924,1N4AL3AP6GC271328,8675,N/A,$10800,2,4.3
2016,Audi,A5,N/A,100212,WAUM2AFR1GA008715,14650,N/A,$17200,3,4.1
2016,Chevrolet,Malibu,N/A,78010,1G1ZE5ST1GF185088,13450,13200,$13800,2,4.3
2016,Dodge,Charger,N/A,136540,2C3CDXBG4GH109897,11200,12500,N/A,2,4.2
2016,Lexus,RC,N/A,45617,JTHHE5BC5G5011810,31200,32500,N/A,4,4.4
2016,Chrysler,300,N/A,84866,2C3CCARG9GH157143,13350,15000,N/A,2,4.8
2016,Audi,A5,N/A,35621,WAUM2AFR2GA011753,21900,23300,$23500,4,4.5
2016,Honda,Civic,N/A,102763,19XFC1F32GE210545,14950,17250,$17250,2,4.1
2016,Ford,C-Max,N/A,82554,1FADP5CU5GL118732,11350,13700,$13700,2,4.5
2016,Ford,Fusion,N/A,52822,3FA6P0G79GR198831,12800,13500,$13500,1,4.1
2016,Porsche,Panamera,N/A,24106,WP0AF2A75GL082231,56500,58500,$60000,3,4.6
2016,Ford,Taurus,N/A,99658,1FAHP2E85GG155952,11600,11900,$13300,1,4.4
2016,Dodge,Challenger,N/A,102875,2C3CDZAG4GH351926,13850,15400,$15800,3,4.5
2016,BMW,5,N/A,77030,WBA5A5C59GG354380,15400,N/A,$16300,3,4.2
2016,Ford,Focus,N/A,36917,1FADP3E22GL209506,11050,11900,$11900,3,4.6
2016,Audi,A7,N/A,81558,WAU2GAFC7GN002494,23500,N/A,$27500,3,4.1
2016,Nissan,Sentra,N/A,76800,3N1AB7AP3GY281944,9025,N/A,$9998,3,4.2
2016,Chevrolet,Malibu,N/A,50953,1G1ZE5ST0GF254711,16500,16000,$16900,2,4.6
2016,Honda,Civic,N/A,72575,19XFC2F70GE204946,17550,N/A,N/A,2,4.1
2016,INFINITI,Q50,N/A,113994,JN1EV7AR0GM341367,13100,N/A,N/A,3,4.5
2016,Honda,Odyssey,N/A,113270,5FNRL5H97GB031580,17900,18800,$19100,2,4.3
2016,BMW,7,N/A,81803,WBA7F0C51GGM20403,23300,N/A,$25800,3,4.3
2016,Nissan,Versa,N/A,129167,3N1CE2CP0GL370464,4000,4900,N/A,2,4.4
2016,Chevrolet,Cruze,N/A,103679,1G1PE5SB4G7192853,7525,7700,N/A,2,4.4
2016,Hyundai,Elantra,N/A,50666,KMHDH4AEXGU490053,13050,14000,$14500,1,4.4
2016,Kia,Soul,N/A,112009,KNDJN2A2XG7308750,7325,N/A,N/A,1,4.5
2016,Nissan,Maxima,N/A,158577,1N4AA6AP3GC394012,8175,N/A,N/A,2,4.1
2016,Hyundai,Elantra,N/A,95238,KMHD35LH9GU274299,9500,10200,N/A,2,4.3
2016,Chevrolet,Cruze,N/A,96311,1G1PE5SB0G7211222,8175,8500,$9000,3,4.4
2016,Kia,Optima,N/A,109373,5XXGV4L23GG117150,12050,N/A,N/A,2,4.2
2016,Nissan,Maxima,N/A,86293,1N4AA6AP8GC415369,17300,N/A,N/A,1,4.2
2016,Subaru,Impreza,N/A,112571,JF1GPAU66G8269412,12800,16500,$18000,2,4.3
2016,Honda,Civic,N/A,99325,19XFC2F5XGE083356,14250,N/A,N/A,2,4.4
2016,Honda,Accord,N/A,105679,1HGCR2F39GA217035,13900,N/A,N/A,4,4.1
2016,Tesla,Model,N/A,48255,5YJSA1E22GF151469,Not Available,N/A,$41300,1,4.5
2016,Tesla,Model,N/A,51355,5YJSA1E22GF141864,Not Available,N/A,$41900,1,4.5
2016,Kia,Optima,N/A,129762,5XXGT4L3XGG077969,7100,N/A,$11000,2,4.4
2016,INFINITI,Q70L,N/A,97636,JN1BY1PP6GM631058,14750,23500,$23700,1,4.4
2016,Porsche,911,N/A,82076,WP0AA2A91GS106577,62400,N/A,$67000,3,4.9
2016,BMW,2,N/A,87311,WBA1G9C56GV726371,13900,N/A,$20790,1,4.2
2016,Ford,Focus,N/A,75334,1FADP3K28GL377123,8100,N/A,$12200,2,4.2
2016,Acura,ILX,N/A,114728,19UDE2F77GA014180,11550,N/A,$16000,2,4.2
2016,Volvo,S60,N/A,53839,LYV402FK1GB113488,16250,N/A,$18900,2,4.5
2021,Ford,Mustang,N/A,8853,1FA6P8CF8M5101726,43600,N/A,$48000,1,4.8
2021,Honda,Civic,N/A,24598,SHHFK8G73MU200978,44100,52000,$52500,2,4.8
2021,Honda,Civic,N/A,37504,19XFC2F84ME002454,24600,25500,$26000,1,4.5
2021,Chrysler,Pacifica,N/A,20304,2C4RC1L70MR586904,34700,N/A,$40900,1,4.7
2021,BMW,3,N/A,48341,3MW5U7J07M8B56935,39700,N/A,$44000,2,4.6
2021,Dodge,Challenger,N/A,5923,2C3CDZFJ3MH668032,55600,N/A,$55900,3,5.0
2021,Dodge,Charger,N/A,35814,2C3CDXCT5MH594445,33800,N/A,$34500,1,4.1
2021,Dodge,Charger,N/A,35552,2C3CDXCTXMH638648,34300,N/A,$34500,1,4.4
2021,Porsche,Taycan,N/A,8141,WP0AB2Y11MSA43122,94200,N/A,$106200,1,4.6
2021,Kia,Forte,N/A,23509,3KPF34AD9ME377580,22300,N/A,$22000,1,4.4
2021,BMW,M8,N/A,35718,WBSGV0C00MCF42677,75900,87300,$87500,1,5
2021,Chevrolet,Camaro,N/A,7859,1G1FK1R68M0104767,66500,68000,N/A,1,5
2021,Nissan,GT-R,N/A,6204,JN1AR5BF1MM160138,141000,N/A,$136500,3,4.7
2021,Tesla,Model,N/A,7880,5YJ3E1EA4MF977168,36900,N/A,$41000,2,4.7
2021,Tesla,Model,N/A,6690,5YJSA1E6XMF454742,83200,99000,N/A,2,5
2021,Rolls-Royce,Ghost,N/A,9682,SCATV0C07MU202768,280000,315000,$325000,0,5
2021,Volkswagen,Passat,N/A,38602,1VWSA7A37MC013627,22100,23200,$23600,1,4.6
2021,Porsche,911,N/A,7515,WP0AB2A90MS222670,132000,N/A,$147888,1,5
2021,Honda,Civic,N/A,20065,SHHFK7H43MU222221,26600,N/A,$30300,1,4.3
2021,BMW,M4,N/A,20023,WBS33AZ08MCG76922,67000,83500,$85000,2,4.1
2021,BMW,2,N/A,24475,WBA13AL01M7G63541,35600,N/A,$43000,3,4.7
2021,Honda,Civic,N/A,24536,SHHFK7H61MU202910,26200,26500,$27000,1,5
2021,Lexus,LC,N/A,8513,JTHKPAAY8MA100523,90800,97000,$99000,1,5
2021,Chrysler,Pacifica,N/A,45248,2C4RC3BG6MR566055,33500,N/A,N/A,1,4.2
2021,Kia,Forte,N/A,49243,3KPF24AD5ME269167,18150,N/A,N/A,1,4.4
2021,Kia,Rio,N/A,6998,3KPA25AD9ME386248,20100,N/A,$21200,1,4.6
2021,Kia,Rio,N/A,35932,3KPA24AD4ME376026,16050,N/A,$19500,1,4.5
2021,Kia,K5,N/A,75031,5XXG14J24MG008402,20100,N/A,$22000,1,4.4
2021,Nissan,Sentra,N/A,5418,3N1AB8CV0MY275998,24300,N/A,N/A,1,4.6
2021,Audi,RS,N/A,9220,WUAPCBF23MN900137,105000,N/A,N/A,1,5.0
2021,Nissan,Sentra,N/A,21994,3N1AB8CV3MY268155,22800,N/A,N/A,1,4.7
2021,Nissan,Sentra,N/A,50709,3N1AB8CV5MY235982,19700,N/A,$21000,1,4.5
2021,Nissan,Altima,N/A,38676,1N4BL4DV7MN398528,22500,N/A,$22300,1,4.5
2021,Mazda,MX-5,N/A,9639,JM1NDAL74M0456694,28500,N/A,$32000,1,4.6
2021,Kia,Forte,N/A,21437,3KPF34AD5ME296401,22800,N/A,$23600,1,4.8
2021,Ford,Mustang,N/A,5349,1FA6P8SJ5M5504052,89700,N/A,$90000,2,5
2021,Dodge,Challenger,N/A,7206,2C3CDZFJ1MH635403,47000,N/A,$48500,1,4.4
2021,BMW,8,N/A,8559,WBAFY4C02MCG06409,81800,N/A,$90650,1,5.0
2021,Ford,Transit,N/A,77118,1FTBR1Y84MKA04027,39000,37900,$39400,1,4.4
2021,Kia,Forte,N/A,36909,3KPF24AD5ME316990,19300,21600,$21800,1,4.6
2021,Dodge,Challenger,N/A,52347,2C3CDZJG7MH586798,26700,29500,$31000,1,4.4
2021,Chevrolet,Camaro,N/A,5571,1G1FJ1R60M0131805,67200,N/A,N/A,2,4.7
2021,Nissan,Altima,N/A,36234,1N4BL4CV5MN361284,23200,N/A,N/A,1,4.1
2021,Dodge,Challenger,N/A,35857,2C3CDZAG2MH627158,26300,N/A,N/A,1,4.1
2021,Karma,GS-6,N/A,21934,50G6E4SS6MA000041,Not Available,N/A,N/A,1,4.4
2021,Kia,Forte,N/A,23509,3KPF34AD9ME377580,22300,N/A,N/A,1,4.4
2021,Honda,Accord,N/A,23336,1HGCV1F38MA016745,29400,31000,$31300,1,4.6
2021,Nissan,Versa,N/A,24772,3N1CN8EV3ML807965,18050,N/A,N/A,2,4.3
2021,Kia,Soul,N/A,20380,KNDJ23AU5M7127020,19350,N/A,N/A,1,4.1
2021,Ram,ProMaster,N/A,22423,ZFBHRFAB4M6V75994,28800,N/A,N/A,1,4.3
2021,Nissan,Altima,N/A,21816,1N4BL4FW5MN355358,29500,N/A,N/A,1,4.4
2021,Nissan,Sentra,N/A,8164,3N1AB8CV2MY317037,24200,N/A,N/A,1,4.7
2021,Nissan,Sentra,N/A,22949,3N1AB8CV4MY205923,22600,N/A,N/A,1,4.6
2021,Audi,S4,N/A,6900,WAUC4AF47MA068732,53900,N/A,$57950,1,5.0
2021,BMW,5,N/A,47861,WBA53BH09MWX26131,34000,35100,$35600,1,4.4
2021,Nissan,Altima,N/A,46530,1N4BL4CV4MN412130,22600,N/A,N/A,1,4.3
2021,Dodge,Charger,N/A,20173,2C3CDXHGXMH533507,32800,N/A,N/A,1,4.8
2021,Nissan,Altima,N/A,54312,1N4BL4BV4MN365943,19600,N/A,N/A,1,4.1
2021,Genesis,G90,N/A,6731,KMTF34PA7MU090108,51400,N/A,N/A,0,4.7
2021,Porsche,Panamera,N/A,23142,WP0CK2A76ML191667,Not Available,N/A,$109500,1,4.8
2021,Aston,Martin,N/A,5504,SCFSMGAW7MGN05556,Not Available,N/A,$146400,2,4.8
2021,Nissan,LEAF,N/A,7759,1N4BZ1BV7MC555745,26200,28000,$28500,1,4.5
2021,Chrysler,Voyager,N/A,53319,2C4RC1DG2MR532289,22900,N/A,N/A,1,4.3
2021,Honda,Accord,N/A,36441,1HGCV1F30MA022409,28000,N/A,N/A,2,4.4
2021,Chrysler,Voyager,N/A,88415,2C4RC1DG1MR546782,18650,N/A,N/A,2,4.2
2021,Kia,Forte,N/A,21376,3KPF24AD8ME290594,19900,N/A,N/A,1,4.1
2021,Dodge,Charger,N/A,45979,2C3CDXHG6MH539630,29200,29300,N/A,1,4.9
2021,Volkswagen,Jetta,N/A,39871,3VWC57BU6MM016761,19050,18900,$20000,2,4.5
2021,Polestar,2,N/A,7993,LPSED3KA8ML017482,39900,N/A,$40500,1,4.7
2021,Kia,Forte,N/A,37592,3KPF24AD8ME353600,18800,18200,$18700,1,4.2
2021,Lexus,ES,N/A,22186,58AD11D14MU002764,35300,N/A,N/A,2,4.7
2021,Nissan,Altima,N/A,98524,1N4BL4DV9MN334409,18750,18000,$18300,1,4.3
2021,BMW,3,N/A,5158,3MW5R7J01M8C07217,38500,39995,$41000,2,4.9
2021,Nissan,370Z,N/A,7406,JN1AZ4EHXMM210011,Not Available,N/A,N/A,1,5.0
2021,Audi,A7,N/A,23065,WAUV2AF24MN073697,58300,67500,$69200,1,4.4
2021,Kia,Forte,N/A,36915,3KPF34AD0ME278517,21400,20800,$21400,1,4.9
2021,Nissan,Altima,N/A,50294,1N4BL4CVXMN388786,22500,23500,$23700,2,4.5
2021,Lexus,RC,N/A,24327,JTHGA5BC2M5011296,40400,39000,$40500,1,4.2
2021,Hyundai,Elantra,N/A,36805,5NPLM4AGXMH046125,20300,20300,$22000,1,4.3
2021,Dodge,Challenger,N/A,5135,2C3CDZC93MH683690,72900,N/A,$76900,1,4.6
2021,Dodge,Challenger,N/A,5721,2C3CDZFJ6MH655078,55600,55500,$56000,1,4.6
2021,Audi,RS,N/A,20511,WUAPCAF25MN904328,100000,N/A,$123900,1,4.8
2021,Lexus,ES,N/A,5192,58ADZ1B1XMU107837,41100,N/A,$40500,1,4.4
2021,Tesla,Model,N/A,36072,5YJ3E1EB6MF855145,36400,41490,$42490,1,4.2
2021,Audi,A5,N/A,8534,WAUSAAF56MA035217,39700,N/A,$43000,1,4.9
2021,Chrysler,Voyager,N/A,52903,2C4RC1DG0MR533831,23100,23000,$23500,1,4.4
2021,Audi,RS,N/A,46705,WUA1CBF23MN904145,90300,N/A,$105000,1,4.7
2021,Kia,K5,N/A,9533,5XXG64J23MG021949,30500,30000,$30600,1,4.7
2021,Mazda,MX-5,N/A,9636,JM1NDAB74M0456986,25400,N/A,$31400,1,5
2021,Chevrolet,Malibu,N/A,35611,1G1ZD5ST1MF073759,20900,22200,N/A,1,4.4
2021,Chrysler,Voyager,N/A,75746,2C4RC1DG3MR515534,20200,N/A,$21200,1,4.2
2021,Chrysler,Pacifica,N/A,48306,2C4RC1BG7MR527592,29200,N/A,$29000,1,4.6
2021,Volkswagen,Jetta,N/A,36405,3VWC57BU8MM048790,19450,N/A,$21000,1,4.8
2021,Audi,R8,N/A,8544,WUABAAFX4M7901114,160000,N/A,$165000,1,4.9
2021,Hyundai,Sonata,N/A,49494,5NPEG4JA5MH081487,19450,20000,$21300,1,4.2
2021,Ford,Mustang,N/A,9920,1FA6P8CF6M5135020,43400,37000,$37300,2,4.9
2021,Hyundai,Sonata,N/A,8385,5NPEF4JA7MH094941,25900,24300,$26200,2,4.8
2021,Chrysler,Pacifica,N/A,45144,2C4RC1BG8MR530968,29900,30500,$31000,2,4.7
2021,Nissan,GT-R,N/A,23508,JN1AR5BF3MM160030,124000,131000,$131200,1,4.4
2021,Lexus,ES,N/A,9793,58ADZ1B16MU088056,41600,N/A,N/A,1,4.9
2021,INFINITI,Q50,N/A,5081,JN1EV7BP6MM704702,34900,N/A,N/A,1,4.5
2021,Nissan,LEAF,N/A,24164,1N4BZ1BV6MC551850,23700,N/A,N/A,2,4.7
2021,Audi,A4,N/A,7948,WAUABAF47MA031564,33000,N/A,$37800,2,5
2021,Kia,Soul,N/A,36063,KNDJ23AU6M7138513,19000,N/A,$23000,1,4.5
2021,Kia,Forte,N/A,49938,3KPF24AD0ME349721,18200,N/A,N/A,1,4.5
2021,Ford,Mustang,N/A,38558,1FATP8UHXM5124332,28200,28500,N/A,1,4.3
2021,Chevrolet,Malibu,N/A,20031,1G1ZC5ST6MF083254,22000,N/A,N/A,1,4.5
2021,Nissan,Versa,N/A,47824,3N1CN8EV1ML888786,16450,N/A,N/A,2,4.1
2021,Dodge,Challenger,N/A,8887,2C3CDZBTXMH539227,37900,37600,N/A,1,5
2021,Kia,Soul,N/A,36180,KNDJ23AU9M7754268,18500,N/A,$18700,1,4.1
2021,Nissan,Altima,N/A,45086,1N4BL4BVXMN346801,20500,N/A,$20900,2,4.5
2021,Volkswagen,Golf,N/A,20634,3VWG57AU8MM003013,21300,N/A,$21900,1,4.1
2021,Kia,Forte,N/A,8845,3KPF24AD9ME400066,21600,N/A,N/A,1,4.9
2021,Nissan,Versa,N/A,23722,3N1CN8DV2ML922350,17250,N/A,N/A,1,4.4
2021,Honda,Civic,N/A,51425,2HGFC2F62MH537786,20000,20700,N/A,2,4.7
2021,Honda,Civic,N/A,9153,SHHFK7H49MU401217,27800,N/A,N/A,1,4.4
2021,Subaru,WRX,N/A,45988,JF1VA2S68M9810421,34600,N/A,$45500,1,4.7
2021,Audi,A8,N/A,9500,WAU8EAF86MN022727,65900,79500,$82500,1,4.9
2021,Aston,Martin,N/A,6640,SCFSMGBW3MGP05638,Not Available,138990,$143900,1,5
2021,Aston,Martin,N/A,8258,SCFSMGBW3MGP04912,Not Available,N/A,$135000,0,4.8
2021,Jaguar,F-TYPE,N/A,9117,SAJD55FE6MCK75106,Not Available,N/A,$86995,2,4.9
2021,Kia,Forte,N/A,53500,3KPF24AD6ME311412,17700,N/A,N/A,2,4.3
2021,Nissan,Altima,N/A,48682,1N4BL4DV5MN338764,22000,22200,$22400,1,4.6
2021,Chrysler,300,N/A,24144,2C3CCAAG2MH502178,26900,N/A,$30100,1,4.6
2021,Dodge,Charger,N/A,21217,2C3CDXHG1MH619725,32700,32400,$34900,1,5
2021,Nissan,Altima,N/A,37855,1N4BL4DV0MN415265,22600,N/A,$23500,1,4.5
2021,Ford,Mustang,N/A,5228,1FA6P8SJ5M5502110,89800,N/A,$96500,1,4.9
2021,Lexus,LC,N/A,5333,JTHKPAAY9MA100319,92400,N/A,$101000,2,4.8
2021,Lexus,IS,N/A,7712,JTHGZ1E2XM5021966,45100,45300,$47000,1,5
2021,Lexus,ES,N/A,21904,58AD11D16MU002782,35000,N/A,$36500,1,4.6
2021,Subaru,Impreza,N/A,21313,4S3GTAB68M3712404,19550,20000,N/A,2,4.6
2021,Ford,Mustang,N/A,6994,1FA6P8CF5M5141519,43900,N/A,$44500,1,4.4
2021,Nissan,Altima,N/A,21408,1N4BL4BV1MN403550,21700,N/A,$23300,2,4.6
2021,BMW,4,N/A,37728,WBA13AR06MCE87553,45900,N/A,$52800,1,4.6
2021,Kia,K5,N/A,38717,5XXG14J28MG056470,22800,22900,$24400,1,4.5
2021,Kia,Forte,N/A,24360,3KPF24AD8ME343200,19700,20300,$21200,1,4.1
2021,Tesla,Model,N/A,23903,5YJ3E1EB2MF980062,38100,N/A,$42500,1,4.3
2021,Nissan,Altima,N/A,36602,1N4BL4CVXMN390912,23100,N/A,$24000,1,4.1
2021,Honda,Civic,N/A,45726,19XFC2F85ME004066,24000,N/A,N/A,1,4.4
2021,Tesla,Model,N/A,8475,5YJSA1E66MF438232,82200,N/A,$101000,1,4.9
2021,Kia,Forte,N/A,7304,3KPF24AD9ME413190,21700,N/A,$22300,1,5.0
2021,Honda,Insight,N/A,54695,19XZE4F57ME011741,21200,N/A,$24100,1,4.6
2021,Tesla,Model,N/A,23620,5YJ3E1EC9MF976082,40400,N/A,$48500,1,4.8
2021,Audi,A6,N/A,21414,WAUL2AF23MN041251,40500,N/A,N/A,2,4.5
2021,Audi,A4,N/A,45370,WAUEAAF47MN011747,29700,N/A,$34500,1,4.3
2021,Dodge,Challenger,N/A,8564,2C3CDZFJ9MH658797,46900,48000,$48200,1,4.6
2021,Nissan,Sentra,N/A,37924,3N1AB8CV2MY269426,20700,N/A,N/A,1,4.2
